geoid,year,phys_30_cnt
51107611021,2021,886
51059480501,2017,967
51059480501,2018,965
51059480501,2019,991
51059480501,2020,1180
51059480501,2021,1240
51107611031,2017,875
51107611031,2018,865
51107611031,2019,885
51107611031,2020,1047
51107611031,2021,1105
51107611602,2017,931
51107611602,2018,919
51107611602,2019,947
51107611602,2020,1129
51107611602,2021,1190
51107611020,2017,875
51107611020,2018,865
51107611020,2019,885
51107611020,2020,1042
51107611020,2021,1101
51107611400,2017,942
51107611400,2018,930
51107611400,2019,959
51107611400,2020,1144
51107611400,2021,1204
51107611601,2017,905
51107611601,2018,894
51107611601,2019,916
51107611601,2020,1090
51107611601,2021,1148
51107611022,2017,870
51107611022,2018,859
51107611022,2019,880
51107611022,2020,1040
51107611022,2021,1093
51059480100,2017,948
51059480100,2018,938
51059480100,2019,974
51059480100,2020,1174
51059480100,2021,1234
51107611024,2017,950
51107611024,2018,947
51107611024,2019,977
51107611024,2020,715
51107611024,2021,760
51107611300,2017,941
51107611300,2018,928
51107611300,2019,956
51107611300,2020,1148
51107611300,2021,1209
51107611502,2017,932
51107611502,2018,920
51107611502,2019,948
51107611502,2020,1129
51107611502,2021,1190
51059480402,2017,934
51059480402,2018,924
51059480402,2019,956
51059480402,2020,1143
51059480402,2021,1204
51107611006,2017,872
51107611006,2018,861
51107611006,2019,882
51107611006,2020,1038
51107611006,2021,1098
51107611023,2017,812
51107611023,2018,807
51107611023,2019,827
51107611023,2020,976
51107611023,2021,1027
51107611028,2017,752
51107611028,2018,747
51107611028,2019,765
51107611028,2020,893
51107611028,2021,942
51107611019,2017,837
51107611019,2018,830
51107611019,2019,848
51107611019,2020,995
51107611019,2021,1054
51107611205,2017,938
51107611205,2018,926
51107611205,2019,952
51107611205,2020,1142
51107611205,2021,1202
51107611501,2017,925
51107611501,2018,914
51107611501,2019,940
51107611501,2020,1119
51107611501,2021,1180
51107611018,2017,924
51107611018,2018,912
51107611018,2019,941
51107611018,2020,1110
51107611018,2021,1170
51107611207,2017,916
51107611207,2018,904
51107611207,2019,935
51107611207,2020,1113
51107611207,2021,1173
51107611204,2017,908
51107611204,2018,895
51107611204,2019,929
51107611204,2020,1108
51107611204,2021,1168
51107611017,2017,893
51107611017,2018,880
51107611017,2019,902
51107611017,2020,1066
51107611017,2021,1125
51107611209,2017,913
51107611209,2018,898
51107611209,2019,931
51107611209,2020,1110
51107611209,2021,1170
51107611005,2017,793
51107611005,2018,786
51107611005,2019,808
51107611005,2020,952
51107611005,2021,1008
51107611016,2017,867
51107611016,2018,857
51107611016,2019,879
51107611016,2020,1035
51107611016,2021,1096
51107611202,2017,904
51107611202,2018,891
51107611202,2019,924
51107611202,2020,1102
51107611202,2021,1164
51107611102,2017,908
51107611102,2018,896
51107611102,2019,926
51107611102,2020,1100
51107611102,2021,1163
51107611015,2017,911
51107611015,2018,900
51107611015,2019,931
51107611015,2020,1099
51107611015,2021,1162
51107611014,2017,843
51107611014,2018,831
51107611014,2019,856
51107611014,2020,1012
51107611014,2021,1070
51107611004,2017,774
51107611004,2018,767
51107611004,2019,786
51107611004,2020,929
51107611004,2021,982
51107611206,2017,903
51107611206,2018,888
51107611206,2019,920
51107611206,2020,1095
51107611206,2021,1158
51107611208,2017,904
51107611208,2018,890
51107611208,2019,923
51107611208,2020,1101
51107611208,2021,1164
51107611013,2017,682
51107611013,2018,682
51107611013,2019,700
51107611013,2020,826
51107611013,2021,877
51107611101,2017,911
51107611101,2018,900
51107611101,2019,929
51107611101,2020,1101
51107611101,2021,1163
51107611002,2017,880
51107611002,2018,866
51107611002,2019,892
51107611002,2020,1054
51107611002,2021,1114
51107611012,2017,727
51107611012,2018,728
51107611012,2019,744
51107611012,2020,888
51107611012,2021,940
51107611011,2017,796
51107611011,2018,788
51107611011,2019,809
51107611011,2020,949
51107611011,2021,1003
51107611010,2017,808
51107611010,2018,801
51107611010,2019,824
51107611010,2020,971
51107611010,2021,1029
51107610506,2017,738
51107610506,2018,742
51107610506,2019,756
51107610506,2020,902
51107610506,2021,952
51107611009,2017,786
51107611009,2018,779
51107611009,2019,799
51107611009,2020,939
51107611009,2021,995
51107610507,2017,687
51107610507,2018,690
51107610507,2019,706
51107610507,2020,831
51107610507,2021,882
51107610603,2017,655
51107610603,2018,656
51107610603,2019,671
51107610603,2020,804
51107610603,2021,854
51107610505,2017,696
51107610505,2018,700
51107610505,2019,717
51107610505,2020,847
51107610505,2021,895
51107610504,2017,581
51107610504,2018,580
51107610504,2019,599
51107610504,2020,725
51107610504,2021,778
51107610503,2017,590
51107610503,2018,589
51107610503,2019,608
51107610503,2020,740
51107610503,2021,793
51013100200,2017,1000
51013100200,2018,987
51013100200,2019,1022
51013100200,2020,1247
51013100200,2021,1306
51153900803,2017,841
51153900803,2018,844
51153900803,2019,876
51153900803,2020,1117
51153900803,2021,1146
51153901008,2017,1142
51153901008,2018,1121
51153901008,2019,1170
51153901008,2020,845
51153901008,2021,865
51153900801,2017,829
51153900801,2018,828
51153900801,2019,866
51153900801,2020,1106
51153900801,2021,1136
51153900407,2017,842
51153900407,2018,842
51153900407,2019,881
51153900407,2020,1144
51153900407,2021,1178
51153901212,2017,882
51153901212,2018,874
51153901212,2019,910
51153901212,2020,1128
51153901212,2021,1169
51153901236,2017,891
51153901236,2018,883
51153901236,2019,919
51153901236,2020,1144
51153901236,2021,1192
51153901235,2017,886
51153901235,2018,879
51153901235,2019,916
51153901235,2020,1137
51153901235,2021,1180
51153901013,2020,1109
51153901013,2021,1140
51153901015,2020,1073
51153901015,2021,1104
51153901009,2020,1100
51153901009,2021,1137
51153900408,2020,1100
51153900408,2021,1135
51153901228,2020,1161
51153901228,2021,1199
51153901227,2020,1155
51153901227,2021,1193
51153901226,2020,1128
51153901226,2021,1176
51153900901,2017,803
51153900901,2018,803
51153900901,2019,825
51153900901,2020,1036
51153900901,2021,1063
51153901013,2017,838
51153901013,2018,839
51153901013,2019,872
51153900804,2017,766
51153900804,2018,760
51153900804,2019,780
51153900804,2020,975
51153900804,2021,1003
51153900802,2017,931
51153900802,2018,910
51153900802,2019,938
51153900802,2020,750
51153900802,2021,770
51153901015,2017,812
51153901015,2018,814
51153901015,2019,846
51153901012,2017,798
51153901012,2018,796
51153901012,2019,820
51153901012,2020,1035
51153901012,2021,1065
51153901010,2017,773
51153901010,2018,773
51153901010,2019,793
51153901010,2020,1002
51153901010,2021,1031
51153901009,2017,828
51153901009,2018,826
51153901009,2019,862
51153900408,2017,826
51153900408,2018,824
51153900408,2019,860
51153901228,2017,870
51153901228,2018,867
51153901228,2019,905
51153901229,2017,825
51153901229,2018,817
51153901229,2019,841
51153901229,2020,1080
51153901229,2021,1114
51153901227,2017,862
51153901227,2018,855
51153901227,2019,890
51153901230,2017,838
51153901230,2018,827
51153901230,2019,851
51153901230,2020,1036
51153901230,2021,1072
51153901226,2017,881
51153901226,2018,872
51153901226,2019,911
51153900905,2017,648
51153900905,2018,640
51153900905,2019,660
51153900905,2020,762
51153900905,2021,786
51153900904,2017,679
51153900904,2018,671
51153900904,2019,697
51153900904,2020,897
51153900904,2021,926
51153901011,2017,697
51153901011,2018,694
51153901011,2019,717
51153901011,2020,926
51153901011,2021,956
51153901234,2017,726
51153901234,2018,711
51153901234,2019,736
51153901234,2020,905
51153901234,2021,940
51153901233,2017,843
51153901233,2018,831
51153901233,2019,869
51153901233,2020,1107
51153901233,2021,1157
51153901101,2017,609
51153901101,2018,603
51153901101,2019,627
51153901101,2020,711
51153901101,2021,733
51015071000,2017,22
51015071000,2018,28
51015071000,2019,29
51015071000,2020,87
51015071000,2021,84
51015070801,2017,64
51015070801,2018,66
51015070801,2019,60
51015070801,2020,94
51015070801,2021,84
51015070800,2017,136
51015070800,2018,132
51015070800,2019,128
51015070800,2020,81
51015070800,2021,78
51015070802,2017,71
51015070802,2018,69
51015070802,2019,64
51015070802,2020,101
51015070802,2021,93
51165012000,2017,95
51165012000,2018,94
51165012000,2019,89
51165012000,2020,123
51165012000,2021,121
51165011801,2017,87
51165011801,2018,86
51165011801,2019,81
51165011801,2020,118
51165011801,2021,115
51165011800,2017,135
51165011800,2018,127
51165011800,2019,124
51165011800,2020,73
51165011800,2021,73
51015070200,2017,82
51015070200,2018,79
51015070200,2019,72
51015070200,2020,102
51015070200,2021,100
51165011700,2017,96
51165011700,2018,95
51165011700,2019,90
51165011700,2020,126
51165011700,2021,123
51165011600,2017,96
51165011600,2018,95
51165011600,2019,90
51165011600,2020,126
51165011600,2021,123
51165010100,2017,80
51165010100,2018,74
51165010100,2019,70
51165011802,2017,87
51165011802,2018,85
51165011802,2019,78
51165011802,2020,114
51165011802,2021,111
51165011500,2017,82
51165011500,2018,79
51165011500,2019,72
51165011500,2020,108
51165011500,2021,105
51165011900,2017,78
51165011900,2018,73
51165011900,2019,67
51165011900,2020,61
51165011900,2021,61
51165010200,2017,83
51165010200,2018,77
51165010200,2019,72
51660000203,2017,87
51660000203,2018,83
51660000203,2019,74
51660000203,2020,109
51660000203,2021,106
51165010301,2017,83
51165010301,2018,77
51165010301,2019,72
51165010301,2020,70
51165010301,2021,70
51660000205,2017,87
51660000205,2018,83
51660000205,2019,74
51660000205,2020,109
51660000205,2021,106
51660000207,2017,87
51660000207,2018,83
51660000207,2019,74
51660000207,2020,109
51660000207,2021,106
51660000302,2017,84
51660000302,2018,81
51660000302,2019,73
51660000302,2020,109
51660000302,2021,106
51165010300,2017,94
51165010300,2018,87
51165010300,2019,81
51165010300,2020,60
51165010300,2021,60
51660000206,2017,87
51660000206,2018,83
51660000206,2019,74
51660000206,2020,109
51660000206,2021,106
51660000102,2017,87
51660000102,2018,83
51660000102,2019,74
51660000102,2020,109
51660000102,2021,106
51165011400,2017,84
51165011400,2018,81
51165011400,2019,73
51165011400,2020,109
51165011400,2021,106
51165010302,2017,83
51165010302,2018,77
51165010302,2019,72
51165010302,2020,68
51165010302,2021,68
51660000204,2017,87
51660000204,2018,83
51660000204,2019,74
51660000204,2020,109
51660000204,2021,106
51660000301,2017,84
51660000301,2018,81
51660000301,2019,73
51660000301,2020,109
51660000301,2021,106
51660000101,2017,86
51660000101,2018,79
51660000101,2019,71
51660000101,2020,106
51660000101,2021,103
51660000402,2017,87
51660000402,2018,83
51660000402,2019,74
51660000402,2020,109
51660000402,2021,106
51165010500,2017,84
51165010500,2018,78
51165010500,2019,70
51165010500,2020,65
51165010500,2021,64
51660000401,2017,86
51660000401,2018,79
51660000401,2019,71
51660000401,2020,76
51660000401,2021,76
51165011200,2017,78
51165011200,2018,73
51165011200,2019,67
51165011200,2020,58
51165011200,2021,58
51165010600,2017,84
51165010600,2018,78
51165010600,2019,70
51165010600,2020,67
51165010600,2021,66
51165011100,2017,78
51165011100,2018,73
51165011100,2019,67
51165011100,2020,57
51165011100,2021,57
51165010400,2017,86
51165010400,2018,79
51165010400,2019,73
51165010400,2020,73
51165010400,2021,72
51165010700,2017,84
51165010700,2018,78
51165010700,2019,70
51165010700,2020,66
51165010700,2021,65
51165010800,2017,99
51165010800,2018,89
51165010800,2019,83
51165010800,2020,61
51165010800,2021,61
51015070300,2017,97
51015070300,2018,96
51015070300,2019,91
51015070300,2020,125
51015070300,2021,123
51163930102,2020,74
51163930102,2021,73
51015070100,2020,15
51015070100,2021,16
51163930100,2017,28
51163930100,2018,36
51163930100,2019,36
51163930102,2017,15
51163930102,2018,18
51163930102,2019,17
51163930101,2017,3
51163930101,2018,2
51163930101,2019,2
51163930101,2020,22
51163930101,2021,23
51163930100,2020,16
51163930100,2021,16
51163930200,2017,1
51163930200,2018,1
51163930200,2019,1
51163930200,2020,21
51163930200,2021,21
51031020700,2017,96
51031020700,2018,89
51031020700,2019,86
51031020700,2020,124
51031020700,2021,122
51031020600,2017,96
51031020600,2018,89
51031020600,2019,86
51031020600,2020,127
51031020600,2021,124
51019030501,2017,141
51019030501,2018,163
51019030501,2019,162
51019030501,2020,175
51019030501,2021,169
51019030202,2017,92
51019030202,2018,85
51019030202,2019,81
51019030202,2020,124
51019030202,2021,121
51019030404,2017,94
51019030404,2018,87
51019030404,2019,83
51019030404,2020,125
51019030404,2021,122
51019030402,2017,247
51019030402,2018,259
51019030402,2019,251
51019030402,2020,211
51019030402,2021,205
51019030403,2017,163
51019030403,2018,188
51019030403,2019,191
51019030403,2020,223
51019030403,2021,221
51019050101,2017,141
51019050101,2018,142
51019050101,2019,144
51019050101,2020,187
51019050101,2021,181
51019050100,2020,146
51019050100,2021,143
51019050102,2017,100
51019050102,2018,97
51019050102,2019,95
51019050102,2020,137
51019050102,2021,134
51019030401,2017,227
51019030401,2018,245
51019030401,2019,241
51019030401,2020,280
51019030401,2021,276
51019030300,2017,89
51019030300,2018,81
51019030300,2019,78
51019030300,2020,119
51019030300,2021,117
51019030504,2017,194
51019030604,2017,234
51019030605,2017,225
51023040200,2017,37
51530930601,2017,4
51530930600,2017,18
51530930602,2017,4
51067020901,2017,52
51067020901,2018,49
51067020901,2019,51
51067020901,2020,61
51067020901,2021,45
51143010302,2017,12
51143010302,2018,12
51143010302,2019,11
51143010302,2020,27
51143010302,2021,23
51143010300,2017,11
51143010300,2018,11
51143010300,2019,10
51143010300,2020,15
51143010300,2021,13
51067020102,2017,11
51067020102,2018,11
51067020102,2019,12
51067020102,2020,28
51067020102,2021,24
51067020200,2017,190
51067020200,2018,217
51067020200,2019,213
51067020200,2020,242
51067020200,2021,231
51143010301,2017,11
51143010301,2018,11
51143010301,2019,10
51143010301,2020,12
51143010301,2021,12
51067020103,2017,179
51067020103,2018,208
51067020103,2019,205
51067020103,2020,246
51067020103,2021,236
51019030503,2017,6
51019030503,2018,6
51019030503,2019,6
51019030503,2020,26
51019030503,2021,21
51143010200,2017,88
51143010200,2018,79
51143010200,2019,73
51143010200,2020,102
51143010200,2021,103
51067020101,2017,182
51067020101,2018,205
51067020101,2019,198
51067020101,2020,164
51067020101,2021,161
51067020104,2017,152
51067020104,2018,177
51067020104,2019,169
51067020104,2020,190
51067020104,2021,182
51067020400,2017,240
51067020400,2018,267
51067020400,2019,266
51067020400,2020,297
51067020400,2021,283
51067020302,2017,236
51067020302,2018,263
51067020302,2019,261
51067020302,2020,305
51067020302,2021,288
51067020300,2017,302
51067020300,2018,325
51067020300,2019,322
51067020300,2020,251
51067020300,2021,241
51019030504,2018,220
51019030504,2019,218
51019030504,2020,258
51019030504,2021,247
51067020301,2017,236
51067020301,2018,263
51067020301,2019,261
51067020301,2020,304
51067020301,2021,291
51019030601,2017,236
51019030601,2018,263
51019030601,2019,261
51019030601,2020,314
51019030601,2021,298
51770002800,2017,239
51770002800,2018,265
51770002800,2019,264
51770002800,2020,307
51770002800,2021,294
51019030602,2017,239
51019030602,2018,265
51019030602,2019,264
51019030602,2020,319
51019030602,2021,303
51770001200,2017,242
51770001200,2018,268
51770001200,2019,266
51770001200,2020,317
51770001200,2021,302
51770002700,2017,242
51770002700,2018,268
51770002700,2019,266
51770002700,2020,321
51770002700,2021,305
51161031101,2017,240
51161031101,2018,266
51161031101,2019,265
51161031101,2020,320
51161031101,2021,304
51770001100,2017,242
51770001100,2018,268
51770001100,2019,266
51770001100,2020,321
51770001100,2021,305
51770002600,2017,243
51770002600,2018,269
51770002600,2019,267
51770002600,2020,322
51770002600,2021,306
51770001000,2017,242
51770001000,2018,268
51770001000,2019,266
51770001000,2020,309
51770001000,2021,296
51770002501,2017,242
51770002501,2018,268
51770002501,2019,266
51770002501,2020,317
51770002501,2021,302
51161031102,2017,240
51161031102,2018,266
51161031102,2019,265
51161031102,2020,320
51161031102,2021,304
51161031201,2017,240
51161031201,2018,266
51161031201,2019,265
51161031201,2020,320
51161031201,2021,303
51770002500,2017,308
51770002500,2018,330
51770002500,2019,327
51770002500,2020,257
51770002500,2021,247
51770002502,2017,242
51770002502,2018,268
51770002502,2019,266
51770002502,2020,321
51770002502,2021,305
51019030603,2017,239
51019030603,2018,265
51019030603,2019,264
51019030603,2020,307
51019030603,2021,293
51770000602,2017,243
51770000602,2018,269
51770000602,2019,267
51770000602,2020,322
51770000602,2021,306
